isloantobuy,teamidloanedfrom,playerid,loandateend
0,112139,230749,161332
0,73,230767,161332
0,12,230807,161332
0,433,230847,161332
0,89,230864,161332
0,110738,230936,161332
1,111434,230940,161332
0,110556,231108,161332
0,205,231137,161332
0,1877,231212,161516
0,111710,231219,161516
0,326,231240,161332
0,1952,231267,161332
0,13,231292,161332
0,17,231318,161332
0,481,231340,161332
0,1798,231408,161332
0,110588,231424,161332
0,210,231472,161332
0,111092,231535,161332
0,240,231591,161332
0,9,231697,161332
0,54,231826,161332
0,8,231838,161332
0,480,231873,161332
0,113300,231933,161302
0,8,232080,161332
0,240,232119,161332
0,1961,232412,161332
0,1745,232439,161332
0,89,232520,161332
0,50,232526,161332
0,487,232671,161332
0,112670,232765,161516
0,301,232814,161332
0,112670,232826,161332
0,111019,232832,161516
0,112139,232901,161332
0,294,233045,161332
0,11,233049,161332
0,111716,233057,161516
0,47,233189,161332
0,15,233276,161332
0,8,233301,161332
0,217,233373,161332
0,111092,233413,161332
0,1797,233441,161332
0,1923,233484,161332
0,245,233493,161332
0,453,233631,161332
0,111434,233732,161332
0,68,233767,161332
0,483,233795,161332
0,1807,233804,161332
1,1824,233848,161516
0,461,233885,161332
0,14,234078,161332
0,1932,234087,161332
0,44,234102,161332
0,1877,234108,161516
0,1952,234129,161332
0,436,234134,161332
0,306,234227,161466
0,1951,234258,161332
0,3,234319,161332
0,166,234333,161332
0,320,234358,161334
0,112670,234466,161516
0,634,234572,161332
0,1906,234671,161332
0,101028,234710,161332
0,327,234730,161332
0,1923,234743,161332
0,111657,234747,161332
0,1960,234832,161332
0,1861,234856,161332
0,110556,234873,161332
0,110373,234894,161332
0,485,234945,161332
0,111657,235021,161332
0,576,235056,161332
0,171,235157,161332
0,237,235172,161332
0,189,235290,161332
0,1962,235329,161332
0,10029,235424,161332
0,55,235450,161332
0,111674,235514,161332
0,110373,235565,161332
0,18,235569,161332
0,116011,235594,161332
0,1968,235623,161332
0,112139,235634,161332
0,111629,235754,161302
0,111974,235806,161332
0,1842,235813,161332
0,1968,235824,161332
0,219,235875,161332
0,100409,235888,161332
0,101085,235925,161516
0,110556,235942,161332
0,8,235945,161332
0,347,235949,161332
0,111706,235966,161516
0,112996,235970,161332
0,111811,236213,161332
0,483,236276,161332
0,100087,236330,161332
0,110724,236464,161332
0,219,236496,161332
0,86,236498,161332
0,14,236530,161332
0,8,236532,161332
0,101014,236535,161332
0,245,236572,161332
0,18,236600,161332
0,1831,236613,161332
0,169,236624,161332
0,47,236723,161332
0,462,236760,161332
0,1800,236784,161332
0,189,236836,161697
0,347,236838,161332
0,468,236914,161332
0,1860,236940,161332
0,1795,237207,161332
0,325,237232,161332
0,111539,237315,161332
0,110556,237382,161332
0,110374,237499,161332
0,59,237563,161332
0,1796,237619,161332
0,116365,237669,161332
0,210,237708,161332
0,14,237809,161332
0,1951,237927,161332
0,294,237960,161332
0,1874,238040,161332
0,607,238043,161332
0,19,238060,161332
0,325,238067,161332
0,1477,238089,161516
0,101085,238093,161516
0,112387,238224,161332
0,110373,238282,161332
0,479,238305,161332
0,1806,238319,161332
0,1923,238368,161332
0,78,238505,161332
0,1831,238662,161332
0,322,238736,161332
0,14,239015,161332
0,175,239136,161332
0,436,239207,161332
0,481,239335,161332
0,217,239432,161332
0,15015,239504,161332
0,171,239571,161332
0,166,239589,161332
0,1798,239611,161332
0,100409,239712,161332
0,113974,239732,161332
0,205,239744,161332
0,111974,239807,161332
0,191,239816,161332
0,95,239817,161332
0,113974,239838,161332
0,325,239892,161332
0,110,239901,161332
0,69,239956,161332
0,114912,239964,161332
0,114385,240062,161332
0,19,240097,161332
0,206,240099,161332
0,94,240331,161332
1,205,240343,161332
0,209,240481,161332
0,319,240499,161516
0,15015,240583,161332
0,463,240589,161332
0,12,240597,161332
0,1843,240628,161332
0,110738,240661,161332
0,206,240671,161332
0,231,240702,161332
0,1943,240787,161332
0,1932,240807,161332
0,448,240900,161332
0,896,240925,161332
0,9,240926,161332
0,101084,240955,161516
0,1797,240967,161332
0,694,241027,161516
0,149,241034,161332
0,463,241070,161332
0,44,241103,161332
0,44,241410,161332
0,1923,241411,161332
0,1919,241419,161332
0,106,241452,161332
0,73,241497,161332
0,1876,241568,161516
0,110062,241686,161332
0,81,241699,161332
0,112513,241710,161332
0,65,241821,161332
0,144,241825,161332
0,1,241928,161332
0,481,241930,161332
0,748,241944,161332
0,748,241981,161332
0,710,242062,161332
0,112670,242073,161332
0,254,242202,161332
0,1796,242265,161332
0,19,242271,161332
0,260,242284,161332
0,100761,242325,161332
0,1861,242369,161332
0,144,242382,161332
0,240,242444,161332
0,9,242453,161332
0,10030,242562,161332
0,1516,242612,161332
0,607,242661,161332
0,47,242664,161332
0,1,242710,161332
0,10032,242759,161516
0,1795,242794,161332
0,1861,242841,161332
0,12,242853,161332
0,15,242961,161332
0,1792,242983,161332
0,327,242994,161332
0,449,242999,161332
0,325,243001,161332
0,110832,243016,161332
0,1943,243048,161332
0,3,243167,161332
0,1809,243169,161332
0,607,243213,161332
0,45,243237,161697
0,131110,243304,161332
0,171,243378,161332
0,8,243390,161332
0,11,243414,161332
0,111434,243442,161332
0,246,243481,161332
0,111706,243519,161881
0,449,243604,161332
0,1923,243608,161332
0,169,243619,161332
0,240,243652,161332
0,54,243656,161332
0,1943,243669,161332
0,1808,243675,161332
0,114326,243690,161332
0,18,243702,161332
0,1943,243767,161332
0,191,243773,161332
0,1928,243827,161332
0,1925,243849,161332
0,1939,243871,161332
0,110832,244020,161332
0,503,244024,161332
0,25,244068,161332
0,326,244134,161332
0,1808,244176,161332
0,112168,244190,161332
0,1926,244196,161332
0,83,244202,161302
0,36,244233,161332
0,55,244269,161332
0,13,244277,161332
0,1792,244288,161332
0,115841,244316,161332
0,472,244394,161332
0,110738,244446,161332
0,100888,244523,161332
0,189,244601,161332
0,144,244621,161332
0,260,244667,161332
0,113378,244684,161332
0,112670,244757,161516
0,982,244837,161516
0,110556,244840,161332
0,231,244853,161332
0,28,244859,161332
0,1793,244867,161332
0,327,244938,161332
0,266,245018,161332
0,236,245021,161332
0,241,245037,161332
0,111711,245057,161516
0,605,245268,161332
0,115841,245275,161332
0,18,245279,161332
0,73,245367,161332
0,110556,245368,161332
0,114912,245426,161332
0,111706,245439,161516
0,22,245541,161332
0,143,245553,161332
0,453,245598,161332
0,480,245632,161332
0,232,245770,161332
0,1738,245809,161332
0,74,245822,161332
0,325,245849,161332
0,110902,245870,161332
0,449,245894,161332
0,189,245900,161332
0,18,245902,161332
0,240,245999,161332
0,4,246002,161332
0,78,246009,161332
0,112885,246033,161516
0,480,246044,161332
0,1906,246099,161697
0,11,246147,161332
0,457,246169,161332
0,246,246237,161516
0,1877,246263,161516
0,64,246301,161332
0,95,246392,161332
0,269,246399,161332
0,112172,246401,161332
0,243,246455,161332
0,320,246549,161332
0,114326,246562,161332
0,15,246604,161332
0,113974,246656,161332
0,1932,246662,161332
0,1,246671,161332
0,94,246681,161332
0,378,246682,161332
0,44,246683,161332
0,111629,246715,161302
0,110,246763,161332
0,149,246789,161332
0,819,246814,161332
0,45,246871,161332
0,116365,246877,161332
0,1877,246910,161516
0,1794,246946,161363
0,694,247014,161485
0,710,247042,161332
0,101014,247159,161332
0,1516,247187,161332
0,448,247328,161332
0,8,247361,161332
0,110556,247388,161332
0,1796,247395,161332
0,112670,247400,161516
0,457,247458,161332
0,17,247497,161332
0,116311,247513,161697
0,94,247528,161332
0,1848,247539,161332
0,209,247640,161332
0,241,247678,161332
0,111339,247758,161332
0,1939,247833,161332
0,1871,247866,161332
0,44,247888,161332
0,113378,247912,161332
0,110724,247931,161332
0,114385,247976,161332
0,114385,248049,161332
0,206,248147,161332
0,5,248158,161332
0,113301,248197,161332
0,111811,248199,161332
0,113302,248252,161302
0,113299,248264,161302
0,113302,248268,161302
0,113301,248304,161302
0,113301,248307,161332
0,111629,248318,161332
0,115845,248385,161332
0,5,248465,161332
0,114385,248588,161332
0,14,248603,161332
0,110374,248674,161332
0,94,248740,161332
0,111974,248787,161332
0,10031,248831,161332
0,112096,248854,161332
0,1793,248880,161332
0,1923,250791,161332
0,325,250807,161332
0,1952,250825,161332
0,673,250854,161332
0,110746,250939,161332
0,21,250955,161332
0,112965,251139,161516
0,230,251187,161332
0,1798,251219,161332
0,110556,251229,161332
0,10030,251307,161332
0,1792,251345,161332
0,110832,251412,161332
0,77,251427,161332
0,234,251436,161332
0,112172,251451,161332
0,83,251454,161332
0,191,251464,161332
0,47,251470,161332
0,320,251502,161332
0,1,251530,161332
0,1796,251545,161332
0,897,251604,161332
0,101085,251613,161516
0,101047,251629,161332
0,518,251647,161332
0,33,251689,161332
0,115845,251761,161332
0,100081,251781,161332
0,241,251804,161332
0,246,251829,161332
0,896,251851,161332
0,325,251873,161332
0,68,251916,161332
0,378,251974,161332
0,1896,251994,161332
0,14,252001,161332
0,110373,252017,161332
0,191,252018,161332
0,110,252037,161332
0,110406,252044,161516
0,393,252139,161332
0,1853,252146,161332
0,101088,252168,161516
0,210,252183,161332
0,111708,252193,161516
0,294,252302,161332
0,1896,252308,161332
0,1800,252379,161332
0,1939,252435,161332
0,115845,252440,161332
0,1794,252450,161332
0,1939,252482,161332
0,110827,252485,161332
0,229,252489,161332
0,110749,252500,161332
0,1808,252508,161332
0,1795,252577,161332
0,819,252580,161332
0,1798,252758,161332
0,680,252775,161332
0,10,252793,161332
0,244,252864,161332
0,450,252866,161332
0,9,252897,161332
0,112172,252911,161332
0,229,252936,161332
0,111657,252942,161332
0,100851,252960,161332
0,241,253004,161332
0,110395,253012,161516
0,100409,253036,161332
0,10,253052,161332
0,54,253120,161332
0,1738,253121,161332
0,209,253122,161332
0,457,253130,161332
0,673,253150,161332
0,10029,253170,161332
0,28,253171,161332
0,36,253173,161332
0,1704,253182,161332
0,78,253202,161332
0,111974,253213,161332
0,232,253225,161332
0,11,253283,161332
0,240,253396,161332
0,8,253407,161332
0,9,253428,161332
0,110,253461,161332
0,169,253474,161332
0,113301,253697,161302
0,113300,253726,161302
0,1888,253983,161332
0,272,253996,161332
0,110,254113,161332
0,10,254120,161332
0,1952,254122,161332
0,246,254148,161332
0,1877,254228,161516
0,436,254257,161332
0,175,254267,161332
0,327,254296,161332
0,78,254315,161332
0,1960,254327,161332
0,110,254328,161332
0,95,254470,161332
0,1798,254496,161332
0,111974,254502,161332
0,670,254503,161697
0,114554,254507,161332
0,8,254529,161332
0,243,254544,161332
0,245,254551,161332
0,9,254588,161332
0,115845,254692,161332
0,112885,254695,161516
0,111019,254816,161516
0,14,254859,161332
0,240,254860,161332
0,467,254913,161332
0,175,254928,161332
0,45,255001,161697
0,245,255010,161332
0,15,255071,161332
0,81,255120,161332
0,144,255206,161332
0,101088,255217,161516
0,266,255247,161332
0,1876,255256,161516
0,479,255268,161332
0,116365,255303,161332
0,1799,255312,161332
0,189,255349,161516
0,450,255398,161332
0,694,255457,161516
0,101085,255462,161516
0,14,255525,161332
0,982,255554,161516
0,325,255558,161332
0,110502,255562,161332
0,47,255611,161332
0,379,255767,161332
0,111974,255839,161332
0,1876,255924,161516
0,1788,255928,161332
0,327,255934,161332
0,110468,256021,161332
0,189,256036,161332
0,110075,256054,161332
0,111715,256146,161516
0,1939,256164,161332
0,111716,256167,161516
0,115845,256214,161332
0,5,256268,161332
0,36,256306,161302
0,112427,256324,161332
0,72,256343,161332
0,17,256402,161332
1,66,256453,161332
0,1952,256482,161332
0,1925,256488,161332
0,111086,256539,161332
0,2,256556,161332
0,31,256564,161332
0,453,256604,161332
0,11,256611,161332
0,1824,256658,161332
0,110,256666,161332
0,10029,256674,161332
0,70,256697,161332
0,9,256725,161332
0,900,256726,161332
0,229,256819,161332
0,59,256843,161332
0,21,256853,161332
0,47,256899,161332
0,230,256944,161332
0,1792,256948,161332
0,114326,256953,161332
0,112172,257007,161332
0,219,257025,161332
0,169,257075,161332
0,217,257078,161332
0,1745,257080,161332
0,144,257104,161332
0,111974,257164,161332
0,110500,257172,161332
0,900,257244,161332
0,112259,257277,161302
0,191,257308,161332
0,65,257319,161332
0,1013,257380,161516
0,36,257399,161332
0,1808,257400,161332
0,1738,257414,161332
0,1961,257438,161332
0,1877,257549,161516
0,100409,257637,161332
0,45,257713,161332
0,308,257765,161697
0,110502,257778,161332
0,110374,257786,161332
0,2,257793,161332
0,111974,257833,161332
1,1824,257889,161332
0,23,257914,161332
0,72,257975,161332
0,217,257978,161332
0,100325,258032,161332
0,1,258033,161332
0,112172,258041,161332
0,111710,258051,161516
0,110580,258082,161516
0,237,258103,161332
0,112713,258116,161516
0,115841,258139,161332
0,111706,258149,161516
0,11,258171,161332
0,266,258208,161332
0,450,258271,161332
0,101047,258307,161332
0,114326,258311,161332
0,38,258316,161332
0,113299,258372,161302
0,1939,258375,161332
0,115845,258407,161332
0,69,258432,161332
0,69,258433,161332
0,453,258466,161332
0,47,258467,161332
0,110738,258475,161332
1,110374,258484,161332
0,241,258490,161332
0,256,258505,161332
0,252,258510,161332
0,327,258511,161332
0,68,258526,161332
0,111019,258528,161516
0,4,258532,161332
0,381,258589,161332
0,191,258601,161332
0,448,258602,161332
0,111811,258648,161332
0,111138,258667,161516
0,101083,258700,161516
1,116033,258706,161332
0,694,258718,161347
0,450,258728,161332
0,110832,258769,161332
0,144,258792,161332
0,113297,258803,161302
0,13,258805,161332
0,209,258821,161332
0,111974,258846,161332
0,243,258922,161332
0,2,258928,161332
0,2,258932,161332
0,110373,258946,161332
0,1952,258969,161332
0,10,259031,161332
0,561,259032,161332
0,110062,259068,161332
0,10,259075,161332
0,21,259082,161332
0,101014,259087,161332
0,347,259105,161332
0,1896,259170,161332
0,112172,259233,161332
0,149,259234,161332
0,111235,259315,161332
0,110556,259331,161332
0,101033,259335,161332
0,1917,259389,161332
0,448,259422,161332
0,112096,259426,161332
0,114326,259456,161332
0,110580,259486,161516
0,673,259504,161332
0,1926,259507,161332
0,111434,259551,161332
1,25,259586,161332
0,270,259644,161332
0,10,259677,161332
0,206,259679,161332
0,1824,259750,161332
0,95,259762,161332
0,1925,259766,161332
0,66,259806,161332
0,1808,259816,161332
0,1854,259858,161332
0,1439,259920,161334
0,450,260044,161332
0,1906,260076,161332
0,247,260100,161332
0,1,260141,161332
0,1,260143,161332
0,1,260144,161332
0,5,260145,161332
0,113302,260146,161302
0,59,260158,161332
0,1794,260192,161332
0,232,260264,161332
0,452,260340,161332
0,1929,260473,161332
0,1824,260523,161332
0,1903,260533,161332
0,74,260574,161332
0,231,260577,161332
0,111706,260593,161332
0,326,260638,161332
0,45,260644,161332
0,1794,260651,161332
0,1,260653,161332
0,294,260740,161332
0,116300,260768,161332
0,94,260798,161332
0,1796,260843,161332
0,100409,260925,161332
0,5,260942,161332
0,78,260951,161485
0,234,260952,161332
0,112689,261011,161516
0,110,261032,161332
0,245,261050,161332
0,111019,261096,161516
0,1809,261098,161516
0,873,261110,161332
0,1815,261153,161332
0,10032,261164,161332
0,1738,261202,161332
0,110,261225,161332
0,674,261244,161332
0,73,261249,161332
0,111716,261273,161516
0,111706,261275,161516
0,115845,261281,161332
0,1799,261300,161332
0,78,261304,161332
0,605,261357,161332
0,111019,261369,161516
0,8,261374,161332
0,1952,261420,161332
0,34,261446,161332
0,22,261495,161332
0,13,261517,161332
0,31,261528,161332
0,237,261530,161332
0,237,261531,161332
1,100087,261539,161332
0,246,261652,161332
0,29,261653,161332
0,100409,261745,161332
0,210,261766,161332
0,378,261772,161332
0,1809,261815,161332
0,1013,261884,161516
0,101083,261885,161516
0,36,262029,161332
0,70,262042,161332
0,1800,262044,161332
0,1861,262061,161332
0,294,262062,161332
0,1013,262083,161332
0,114912,262091,161332
0,81,262103,161332
0,232,262141,161332
0,1876,262240,161516
0,110062,262300,161332
0,206,262333,161332
0,64,262344,161332
0,1903,262397,161332
0,326,262411,161332
0,110,262416,161332
0,310,262470,161332
0,72,262480,161332
0,111539,262488,161332
0,457,262513,161332
0,1947,262522,161332
0,12,262542,161332
0,1925,262568,161332
0,100409,262579,161332
0,50,262581,161332
0,436,262583,161332
0,112996,262585,161332
0,325,262607,161332
0,25,262663,161332
0,111086,262681,161332
0,1925,262930,161332
0,670,262937,161332
0,10,262981,161332
0,873,263053,161332
0,25,263076,161332
0,171,263077,161332
0,76,263107,161332
0,256,263132,161332
0,100761,263147,161332
0,10,263169,161332
0,73,263194,161332
0,101088,263229,161516
1,110,263233,161332
0,217,263268,161332
0,175,263272,161332
0,112996,263295,161332
0,165,263315,161332
0,1952,263329,161332
0,1808,263339,161332
0,10,263390,161332
0,38,263404,161332
0,1788,263421,161332
0,234,263439,161332
0,1961,263460,161332
0,1808,263522,161332
0,110069,263555,161332
0,1925,263582,161332
0,246,263637,161332
1,1842,263647,161332
0,1952,263650,161332
0,347,263657,161332
0,109,263684,161332
0,109,263685,161332
0,97,263686,161332
0,1877,263692,161516
0,670,263707,161332
0,1516,263761,161332
0,1801,263776,161332
0,605,263824,161332
0,219,263829,161332
0,1952,263840,161332
0,896,263883,161332
0,112096,263884,161332
0,31,263887,161332
0,109,263906,161332
0,1738,263922,161332
0,115841,263929,161332
0,240,263943,161332
0,32,263949,161332
0,14,263951,161332
0,217,264010,161332
0,237,264022,161332
0,72,264044,161332
0,1738,264079,161332
0,453,264105,161332
0,1808,264120,161332
0,1808,264139,161332
0,101083,264147,161516
0,479,264158,161332
0,479,264159,161332
0,481,264172,161332
0,481,264175,161332
0,18,264180,161332
0,21,264188,161332
0,1943,264192,161332
0,448,264195,161332
0,1794,264196,161332
0,1800,264202,161332
0,681,264210,161332
0,245,264220,161332
0,100888,264228,161332
0,110062,264230,161332
0,169,264247,161332
0,113018,264263,161332
0,247,264266,161332
0,14,264269,161302
0,417,264295,161516
0,9,264299,161302
0,1876,264323,161516
0,44,264325,161332
0,10,264349,161332
0,1932,264367,161332
0,217,264401,161332
0,55,264408,161332
1,1824,264409,161332
0,246,264416,161332
0,74,264422,161332
0,110062,264438,161332
0,113300,264499,161302
0,1796,264505,161332
0,19,264579,161332
0,19,264580,161332
0,210,264621,161332
0,10,264681,161332
0,111974,264683,161332
0,1961,264695,161332
0,18,264731,161332
0,3,264734,161332
0,110062,264738,161332
0,149,264802,161332
0,448,264868,161332
0,69,264869,161332
0,115995,264891,161332
0,116033,264944,161332
0,115998,264975,161332
0,116011,264976,161332
0,115997,265034,161332
0,32,265194,161332
0,116011,265253,161332
0,116010,265304,161332
0,116012,265333,161332
0,240,265396,161332
0,9,265459,161332
0,14,265468,161332
0,110,265484,161332
0,23,265518,161332
0,10029,265577,161332
0,1961,265658,161332
0,1952,265669,161332
0,1815,265689,161332
0,45,265695,161332
0,461,265726,161332
0,1906,265741,161332
0,45,265774,161332
0,31,265799,161332
0,1803,265829,161332
0,217,266099,161332
0,457,266118,161332
0,5,266127,161332
0,243,266136,161332
0,1792,266147,161332
0,241,266158,161332
0,21,266236,161332
0,21,266237,161332
0,54,266257,161332
0,379,266272,161332
0,115845,266304,161332
0,299,266334,161354
0,144,266368,161332
0,1824,266392,161332
0,106,266424,161332
0,1842,266637,161332
0,57,266653,161332
0,64,266673,161332
0,1876,266725,161516
0,272,266802,161363
0,10,266873,161332
0,54,266877,161332
0,47,266891,161332
0,234,266905,161332
0,116010,266911,161332
0,116280,266939,161332
0,116343,267374,161332
0,379,267465,161332
0,1799,267476,161332
0,234,267594,161332
0,1799,267611,161332
0,112670,267625,161516
0,101088,267627,161516
0,237,267680,161332
0,379,267702,161332
0,55,267778,161332
0,110395,267852,161332
0,254,267864,161332
0,110396,267900,161516
0,463,267959,161332
0,1906,267974,161332
0,241,267976,161332
0,111708,267987,161516
0,10,267991,161332
0,116034,268061,161332
0,1874,268098,161516
0,22,268116,161332
0,1796,268131,161332
0,101059,268300,161516
0,101059,268411,161332
0,38,268428,161332
0,11,268434,161332
0,11,268445,161332
0,13,268460,161332
0,110738,268474,161332
0,115995,268478,161332
0,116365,268511,161332
0,1795,268529,161332
0,166,268536,161332
0,2,268583,161332
0,231,268618,161332
0,116365,268656,161332
0,116365,268683,161332
0,115845,268703,161332
0,14,268719,161332
0,115845,268736,161332
0,112494,268762,161332
0,8001,268763,161332
0,17,268788,161332
0,110738,268794,161332
0,237,268837,161332
0,11,268889,161332
0,1477,268895,161516
0,18,268905,161332
0,1792,268909,161332
0,116325,268945,161332
0,86,269100,161332
0,18,269176,161332
0,189,269182,161332
0,11,269262,161332
0,44,269271,161332
0,44,269276,161332
0,1960,269467,161332
0,896,269562,161332
0,467,269639,161332
0,111710,269690,161516
0,1923,269691,161332
0,11,269694,161332
0,1824,269701,161332
0,1871,269707,161332
0,1819,269725,161332
0,111706,269739,161516
0,111088,269830,161332
0,746,269840,161332
0,66,269854,161332
0,746,269862,161332
0,112172,269875,161332
0,298,269879,161516
0,605,269933,161332
0,9,269944,161332
0,36,269951,161332
0,23,269952,161332
0,1824,269994,161332
0,1,270050,161332
0,234,270109,161332
0,88,270113,161332
0,111822,270116,161332
0,570,270131,161332
0,110636,270136,161332
0,10031,270203,161332
0,8,270209,161332
0,900,270328,161332
0,1861,270335,161332
0,71,270355,161332
0,7,270373,161332
0,1929,270376,161332
0,1792,270379,161332
0,1792,270380,161332
0,1530,270387,161332
0,110321,270389,161332
0,485,270403,161332
0,294,270409,161332
0,111710,270456,161516
0,72,270465,161332
0,54,270473,161332
0,44,270485,161332
0,1939,270513,161332
0,462,270529,161332
0,873,270540,161697
0,113299,270629,161332
0,111974,270633,161332
0,702,270787,161332
0,110093,270822,161516
0,116416,270830,161332
0,110738,270855,161332
0,237,270857,161332
0,1808,270867,161332
0,106,270887,161332
0,71,270894,161363
0,209,270905,161332
0,110374,270926,161332
0,144,270937,161332
0,1837,270943,161332
0,254,270994,161332
0,191,270999,161332
0,1842,271005,161332
0,1796,271018,161302
0,378,271027,161332
0,708,271075,161332
0,1871,271101,161332
0,116016,271107,161332
0,1925,271173,161332
0,10029,271246,161332
0,66,271247,161332
0,106,271248,161332
0,1854,271272,161332
0,1952,271333,161332
0,378,271394,161332
0,2,271411,161332
0,110374,271477,161332
0,54,271480,161332
0,111974,271482,161332
0,347,271494,161332
0,347,271498,161332
0,217,271507,161332
0,1744,271529,161332
0,17,271530,161332
0,1853,271532,161332
0,44,271572,161332
0,44,271573,161332
0,55,271575,161516
0,1806,271626,161332
0,110468,271644,161332
0,1831,271659,161332
0,1952,271668,161332
0,31,271681,161332
0,243,271682,161332
0,71,271691,161332
0,116009,271742,161332
0,13,271800,161332
0,2,271808,161332
0,1906,271812,161332
