competitionid,awayteamleaguepos,hometeamleaguepos,hometeamid,homeleagueid,awayteamform,hometeammatchesplayed,awayteammatchesplayed,stadiumid,fixturedate,fixtureid,fixturetime,awayteamid,hometeamform,awayleagueid
2218,7,4,116036,2218,12112,8,8,469,161113,154620,75600,116416,21220,2218
2218,5,3,116034,2218,11102,6,8,14,161115,154621,52200,116037,2222,2218
2218,1,8,116042,2218,22222,7,8,469,161115,154622,75600,116033,220,2218
2218,9,11,116038,2218,10100,8,8,34,161114,154623,52200,131219,10000,2218
2218,10,12,116039,2218,2,8,8,468,161114,154624,52200,116044,100,2218
19,9,5,22,19,10212,11,11,9,161114,154802,55800,23,22100,19
19,10,18,1831,19,2211,11,11,438,161114,154803,55800,100409,0,19
19,15,8,25,19,20001,11,11,447,161114,154804,55800,110502,2010,19
19,3,7,1824,19,22002,11,11,416,161114,154805,66600,36,22121,19
19,4,11,175,19,12202,11,11,406,161114,154806,55800,112172,10,19
19,2,17,31,19,22222,11,11,423,161113,154807,73800,21,2011,19
19,16,6,10029,19,10121,11,11,407,161115,154808,63000,169,20201,19
19,1,12,38,19,22222,11,11,413,161114,154809,55800,32,211,19
19,14,13,111235,19,10121,11,11,249,161115,154810,55800,160,20,19
20,17,2,28,20,2,13,13,41,161113,155126,66600,110500,12120,20
20,16,5,110636,20,220,13,13,419,161114,155127,73800,34,12200,20
20,8,15,1832,20,2202,13,13,176,161115,155128,48600,171,12001,20
20,3,10,29,20,12012,13,13,147,161115,155129,48600,576,20100,20
20,12,4,485,20,20211,13,13,417,161113,155130,66600,166,2021,20
20,7,6,165,20,12222,13,13,474,161115,155131,48600,492,20222,20
20,1,13,27,20,21221,13,13,179,161114,155132,46800,110329,12,20
20,11,9,580,20,21020,13,13,34,161114,155133,46800,10030,12202,20
20,14,18,487,20,10000,13,13,228,161114,155134,46800,110588,10010,20
2215,2,8,116003,2215,21022,8,8,423,161128,155363,50400,115998,201,2215
2215,7,12,131106,2215,21020,8,8,176,161129,155364,66600,116004,100,2215
2215,6,1,115995,2215,22111,8,8,261,161130,155365,70200,115996,12222,2215
2215,11,10,116021,2215,2000,8,8,420,161127,155366,66600,131386,101,2215
2215,3,5,115997,2215,21020,8,8,416,161129,155367,50400,115999,12212,2215
2215,9,4,116001,2215,201,8,8,468,161128,155368,43200,116002,21122,2215
10,2,7,1971,10,22022,12,12,228,161114,155555,59400,246,10011,10
10,9,10,1913,10,102,12,12,176,161114,155556,67500,634,10202,10
10,1,3,1908,10,22222,12,12,176,161114,155557,67500,247,21211,10
10,18,12,245,10,10100,11,12,15,161114,155558,75600,1909,221,10
10,15,8,1914,10,2000,12,11,249,161114,155559,75600,1905,2120,10
10,13,11,111380,10,1000,12,12,228,161115,155560,44100,100634,21121,10
10,17,4,1906,10,2010,11,12,178,161115,155561,52200,645,22210,10
10,5,14,1910,10,21122,11,12,249,161115,155562,52200,100632,1111,10
10,16,6,100646,10,2111,12,12,178,161115,155563,60300,1903,1202,10
66,12,2,110745,66,11111,15,15,176,161113,155888,73800,111086,21021,66
66,9,3,873,66,21012,15,15,261,161115,155889,63000,301,21121,66
66,13,6,1871,66,12120,14,15,176,161114,155890,72000,112511,21,66
66,11,5,110746,66,202,15,15,178,161114,155891,63000,114004,21221,66
66,10,16,114393,66,12220,15,15,178,161115,155892,45000,420,1002,66
66,1,8,111088,66,12122,15,15,35,161116,155893,68400,111092,21201,66
66,15,4,114326,66,1100,14,14,469,161114,155894,54000,110747,20121,66
66,14,17,874,66,11211,15,14,182,161115,155895,54000,111083,1010,66
66,7,18,111085,66,10001,15,15,182,161113,155896,64800,110749,1,66
308,14,17,518,308,1021,11,11,182,161120,156158,73800,111539,22000,308
308,13,4,1896,308,22,11,11,26,161122,156159,55800,10020,22122,308
308,3,8,112809,308,2202,11,11,469,161121,156160,64800,236,10021,308
308,1,5,1900,308,22122,11,11,469,161122,156161,64800,234,21222,308
308,12,16,744,308,2200,11,11,182,161121,156162,55800,718,21,308
308,18,9,1898,308,0,11,11,179,161122,156163,73800,112513,11000,308
308,6,7,489,308,22200,11,11,228,161121,156164,55800,1887,1222,308
308,11,2,237,308,20101,11,11,176,161123,156165,72900,1888,22220,308
308,10,15,114510,308,20202,11,11,33,161121,156166,73800,10031,100,308
330,11,5,114147,330,21111,16,16,182,161113,156493,63000,110815,12121,330
330,12,2,114385,330,11220,16,16,26,161114,156494,73800,110750,11201,330
330,4,8,110072,330,10012,16,16,182,161115,156495,63000,308,1112,330
330,1,15,100757,330,21102,16,16,35,161115,156496,73800,100761,10100,330
330,9,14,115716,330,2211,16,16,261,161116,156497,63000,113378,11010,330
330,10,3,310,330,21201,16,16,249,161116,156498,73800,110751,21221,330
330,16,6,110078,330,11,16,16,249,161113,156499,73800,110752,12111,330
330,7,13,113182,330,11011,16,16,469,161114,156500,63000,110075,11021,330
50,2,9,77,50,22222,11,12,180,161115,156683,43200,86,21020,50
50,8,1,78,50,10010,13,13,480,161114,156684,54000,83,21222,50
50,7,5,180,50,1112,12,13,228,161114,156685,54000,81,12022,50
50,10,4,80,50,10212,12,12,180,161114,156686,54000,100804,10022,50
50,6,11,631,50,22020,12,13,34,161114,156687,54000,82,11100,50
50,12,3,100805,50,0,12,13,34,161114,156688,54000,621,2010,50
2222,1,8,116328,2222,22222,9,9,388,161115,156905,64800,116325,2002,2222
2222,15,4,116327,2222,0,9,9,364,161115,156906,43200,131391,2022,2222
2222,5,6,131125,2222,22020,9,9,469,161115,156907,57600,116334,10220,2222
2222,16,2,116326,2222,0,9,9,471,161115,156908,50400,116338,20220,2222
2222,11,12,116336,2222,21200,9,9,397,161114,156909,43200,116339,20200,2222
2222,7,10,116337,2222,1222,9,9,389,161114,156910,73800,116330,2022,2222
2222,14,3,116333,2222,1002,9,9,396,161114,156911,57600,116331,12222,2222
2222,9,13,116340,2222,20200,9,9,386,161114,156912,43200,116332,21002,2222
2149,10,7,113297,2149,12000,6,5,197,161114,157111,63000,111629,220,2149
2149,9,1,113298,2149,2100,5,6,197,161116,157112,72000,114168,22212,2149
2149,8,6,113040,2149,2101,6,6,149,161115,157116,72000,113302,21120,2149
2149,5,9,114168,2149,10022,6,6,229,161120,157117,72000,113257,2100,2149
2149,11,2,113299,2149,111,6,6,197,161114,157121,72000,113301,20122,2149
2149,12,8,113302,2149,11001,6,7,229,161119,157122,72000,115202,2101,2149
2149,3,11,113301,2149,2222,6,4,33,161121,157128,72000,113146,111,2149
2149,4,8,113302,2149,21212,6,5,229,161127,157129,72000,113300,2101,2149
17,13,2,1530,17,1101,14,14,26,161116,157393,74700,210,22021,17
17,3,14,58,17,21002,14,14,34,161114,157394,68400,57,21120,17
17,1,18,111276,17,20120,14,14,182,161114,157396,68400,1814,202,17
17,8,4,1805,17,21101,14,14,178,161114,157397,68400,111659,11002,17
17,16,12,111817,17,102,14,14,33,161114,157398,68400,59,2122,17
17,20,19,112552,17,11100,14,14,34,161114,157399,68400,110456,11021,17
17,9,5,1819,17,21021,14,13,180,161114,157400,54000,110321,12200,17
17,6,15,131447,17,12022,14,14,35,161114,157401,68400,614,1200,17
17,7,17,294,17,11121,14,14,178,161114,157402,68400,62,11120,17
17,11,10,1816,17,2122,14,13,178,161114,157564,68400,113742,1120,17
31,10,20,110373,31,22201,12,12,193,161114,157753,54000,115841,1001,31
31,4,5,115845,31,2120,12,12,193,161114,157754,64800,116365,2201,31
31,6,3,47,31,20002,12,12,5,161114,157755,74700,110374,20101,31
31,9,18,1842,31,20121,12,12,193,161115,157756,45000,111811,1220,31
31,15,17,1746,31,10101,12,12,33,161115,157757,54000,111974,12002,31
31,13,12,111657,31,202,12,12,178,161115,157758,54000,110556,20020,31
31,16,7,114912,31,11121,12,12,195,161115,157759,64800,55,22021,31
31,1,2,45,31,12222,12,12,247,161115,157760,74700,44,22222,31
31,14,19,206,31,11001,12,12,261,161116,157761,66600,347,0,31
31,11,8,189,31,221,12,12,33,161116,157762,74700,54,12120,31
32,2,10,1848,32,20222,13,13,195,161114,158143,50400,205,11221,32
32,8,7,110908,32,20112,13,13,182,161115,158144,58500,112168,22000,32
32,11,9,111993,32,2200,13,12,153,161114,158145,50400,112494,10022,32
32,20,6,1745,32,10011,12,13,34,161114,158146,50400,112499,212,32
32,17,4,111434,32,22112,13,12,193,161114,158147,50400,1846,20222,32
32,5,1,50,32,12220,13,13,229,161114,158148,50400,1744,2220,32
32,16,13,110740,32,12000,13,13,26,161114,158149,50400,1847,12210,32
32,18,14,1837,32,11011,13,13,147,161113,158150,73800,113974,12022,32
32,3,19,570,32,10020,13,13,182,161115,158151,58500,1843,10001,32
32,15,12,110738,32,0,13,12,182,161114,158152,58500,113973,20012,32
53,17,4,240,53,11010,12,12,364,161114,158523,75600,453,22202,53
53,2,16,1968,53,21212,12,13,455,161115,158524,66600,243,10,53
53,19,15,463,53,10001,13,13,399,161113,158525,75600,110832,11020,53
53,20,11,1860,53,0,13,13,390,161114,158526,66600,1861,11121,53
53,5,1,110062,53,20122,13,13,400,161116,158527,75600,448,22222,53
53,3,10,480,53,12022,13,13,429,161114,158528,50400,241,12110,53
53,8,7,449,53,20221,13,13,392,161115,158529,75600,472,11221,53
53,13,6,457,53,11111,13,12,397,161115,158530,58500,481,2102,53
53,18,9,461,53,10010,13,13,10,161114,158531,58500,450,12120,53
53,12,14,483,53,2001,13,13,386,161115,158532,50400,479,1200,53
54,13,16,1854,54,1100,16,16,183,161114,158949,66600,244,1111,54
54,18,14,10846,54,2001,16,16,228,161114,158950,58500,114554,1021,54
54,8,5,467,54,10100,16,16,395,161114,158951,75600,1853,22110,54
54,20,11,468,54,10012,16,16,465,161115,158952,58500,113356,22120,54
54,21,4,452,54,10201,16,16,393,161115,158953,75600,100831,112,54
54,3,19,110839,54,20221,16,16,428,161113,158954,75600,462,1212,54
54,6,1,100888,54,12221,16,16,398,161115,158955,50400,110242,22221,54
54,12,15,110069,54,12112,16,16,34,161115,158956,58500,110827,22101,54
54,17,7,456,54,21,16,16,179,161114,158957,58500,110902,20002,54
54,9,2,459,54,12221,16,16,179,161116,158958,75600,131110,22211,54
54,22,10,260,54,10011,16,16,193,161115,158959,63000,100851,10000,54
16,6,17,1815,16,11212,11,12,35,161114,159343,61200,64,12012,16
16,12,16,217,16,112,12,12,249,161115,159344,54000,68,12010,16
16,4,18,66,16,12211,11,12,426,161115,159345,74700,65,1012,16
16,8,10,70,16,11000,11,11,26,161115,159346,54000,378,20201,16
16,7,9,71,16,1121,12,12,158,161115,159347,54000,1738,22000,16
16,14,2,72,16,11001,12,12,176,161115,159348,46800,1809,22221,16
16,3,1,73,16,22021,12,12,14,161113,159349,75600,69,22222,16
16,5,13,74,16,1220,12,12,179,161115,159350,61500,379,100,16
16,11,15,76,16,2010,11,11,179,161114,159351,75600,219,11,16
61,3,10,112259,61,22002,17,18,249,161114,159793,54000,1937,1002,61
61,7,19,1804,61,22002,18,18,180,161114,159794,54000,110313,10000,61
61,6,17,1935,61,21222,18,18,228,161114,159795,54000,381,22210,61
61,14,12,110890,61,20021,17,18,34,161114,159796,54000,112222,1020,61
61,18,5,121,61,22020,17,17,228,161114,159797,54000,142,22022,61
61,24,21,92,61,211,18,18,34,161114,159798,54000,110799,21,61
61,1,20,112254,61,22222,18,18,34,161114,159799,54000,1931,10210,61
61,13,15,113926,61,10221,18,17,34,161114,159800,54000,1798,12100,61
61,2,11,1934,61,22222,18,17,228,161114,159801,54000,1940,1,61
61,8,22,15048,61,2002,18,18,180,161114,159802,54000,1802,21,61
61,23,16,1803,61,20201,17,17,228,161114,159803,54000,561,21100,61
61,9,4,1947,61,22200,18,16,32,161114,159804,54000,357,12220,61
351,2,4,114604,351,2211,4,4,229,161113,160153,71100,111397,1221,351
351,9,3,111766,351,21,4,4,197,161114,160154,59400,112224,1221,351
351,1,10,111400,351,1212,4,4,261,161114,160156,71100,112427,2,351
351,8,6,111395,351,1020,4,4,228,161115,160157,50400,111399,1202,351
351,5,11,114023,351,2210,4,4,179,161115,160158,61200,111393,2000,351
351,7,12,111396,351,1012,4,4,32,161114,160239,63000,111398,0,351
2076,6,12,33,2076,10221,15,15,34,161114,160459,50400,172,12002,2076
2076,19,5,110176,2076,20001,15,14,35,161114,160460,59400,110691,2000,2076
2076,4,18,110532,2076,11222,15,15,178,161113,160461,68400,110501,10,2076
2076,20,9,110178,2076,20010,15,14,228,161114,160462,50400,1825,11211,2076
2076,15,16,110482,2076,102,14,14,178,161114,160463,50400,523,220,2076
2076,2,1,503,2076,22222,15,15,178,161115,160464,59400,543,22220,2076
2076,10,7,506,2076,2011,15,15,178,161114,160465,50400,110676,10201,2076
2076,13,11,531,2076,10200,15,15,35,161115,160466,70200,110645,10021,2076
2076,3,8,111239,2076,22222,15,15,178,161114,160467,50400,526,12012,2076
2076,14,17,1829,2076,22201,15,15,34,161115,160468,48600,159,2001,2076
14,24,18,88,14,200,16,16,180,161114,160881,54000,1807,10,14
14,10,11,1919,14,22012,16,16,179,161114,160882,54000,12,20021,14
14,4,21,1939,14,21222,16,16,384,161114,160883,54000,17,20010,14
14,13,1,95,14,22112,16,16,335,161114,160884,54000,1795,22200,14
14,20,15,97,14,1,16,16,180,161114,160885,54000,1800,10102,14
14,23,16,1792,14,11,16,16,329,161114,160886,54000,15,2,14
14,6,19,1929,14,212,16,16,249,161114,160887,54000,106,12010,14
14,9,5,1801,14,2210,16,16,180,161114,160888,54000,1961,11022,14
14,3,22,1797,14,20222,16,16,249,161113,160889,72000,8,20110,14
14,12,14,1806,14,22020,16,16,331,161114,160890,54000,3,22211,14
14,8,17,1960,14,2202,16,16,333,161114,160891,54000,1952,210,14
14,2,7,109,14,22112,16,16,327,161114,160892,63000,94,12220,14
83,1,5,110765,83,12110,34,34,158,161113,161260,70200,1473,21211,83
83,8,9,1478,83,12121,34,34,158,161114,161261,50400,980,2,83
83,3,4,1477,83,20222,34,34,180,161114,161262,50400,112258,2022,83
83,12,7,982,83,20,34,34,261,161114,161263,59400,983,2102,83
83,10,11,112115,83,111,34,34,33,161114,161264,59400,112558,21100,83
83,6,2,1474,83,21210,34,34,196,161114,161265,59400,2056,21101,83
